4.686699999999999818e+03 2.912300000000000167e-29 2.275300000000000124e-26
4.906399999999999636e+03 3.317600000000000209e-29 2.338299999999999888e-26
5.136300000000000182e+03 3.756999999999999949e-29 2.402300000000000109e-26
5.377100000000000364e+03 4.247900000000000155e-29 2.466400000000000031e-26
5.629100000000000364e+03 4.799099999999999954e-29 2.533099999999999934e-26
5.892899999999999636e+03 5.420500000000000326e-29 2.596599999999999926e-26
6.169100000000000364e+03 5.943000000000000299e-29 2.658600000000000095e-26
6.458199999999999818e+03 6.750999999999999470e-29 2.722400000000000052e-26
6.760800000000000182e+03 7.760100000000000509e-29 2.789099999999999955e-26
7.077699999999999818e+03 9.138099999999999447e-29 2.862699999999999907e-26
7.409399999999999636e+03 1.125499999999999940e-28 2.948500000000000147e-26
7.756699999999999818e+03 1.489899999999999981e-28 3.057200000000000275e-26
8.120199999999999818e+03 2.192400000000000082e-28 3.196599999999999949e-26
8.500799999999999272e+03 3.699000000000000224e-28 3.379499999999999959e-26
8.899200000000000728e+03 7.343500000000000402e-28 3.592799999999999838e-26
9.316200000000000728e+03 1.722800000000000110e-27 3.826900000000000139e-26
9.752899999999999636e+03 4.675099999999999809e-27 4.132899999999999732e-26
1.021000000000000000e+04 1.392500000000000075e-26 4.769599999999999743e-26
1.068800000000000000e+04 4.351299999999999871e-26 6.444899999999999844e-26
1.118900000000000000e+04 1.382200000000000081e-25 1.060600000000000028e-25
1.171400000000000000e+04 4.392699999999999593e-25 2.062900000000000083e-25
1.226300000000000000e+04 1.345000000000000049e-24 4.344800000000000004e-25
1.283700000000000000e+04 3.800300000000000168e-24 9.132500000000000316e-25
1.343900000000000000e+04 9.642200000000000434e-24 1.796800000000000055e-24
1.406900000000000000e+04 2.154299999999999906e-23 3.357699999999999769e-24
1.472800000000000000e+04 4.151899999999999981e-23 5.755100000000000144e-24
1.541900000000000000e+04 6.825500000000000346e-23 8.960300000000000252e-24
1.614100000000000000e+04 9.572900000000000538e-23 1.256099999999999988e-23
1.689800000000000000e+04 1.172700000000000070e-22 1.603599999999999941e-23
1.769000000000000000e+04 1.285900000000000088e-22 1.887899999999999926e-23
1.851900000000000000e+04 1.307599999999999956e-22 2.115499999999999943e-23
1.938700000000000000e+04 1.259699999999999934e-22 2.300599999999999915e-23
2.029500000000000000e+04 1.177499999999999998e-22 2.483800000000000131e-23
2.124600000000000000e+04 1.078100000000000007e-22 2.675099999999999754e-23
2.224200000000000000e+04 9.799800000000000134e-23 2.896699999999999862e-23
2.328400000000000000e+04 8.868100000000000036e-23 3.143499999999999824e-23
2.437600000000000000e+04 8.063599999999999430e-23 3.432200000000000017e-23
2.551800000000000000e+04 7.375599999999999615e-23 3.764099999999999793e-23
2.671400000000000000e+04 6.796799999999999564e-23 4.144600000000000130e-23
2.796600000000000000e+04 6.303400000000000263e-23 4.579300000000000277e-23
2.927700000000000000e+04 5.877399999999999632e-23 5.071499999999999949e-23
3.064900000000000000e+04 5.465999999999999879e-23 5.622099999999999602e-23
3.208500000000000000e+04 5.067600000000000125e-23 6.231800000000000245e-23
3.358900000000000000e+04 4.681999999999999747e-23 6.902700000000000201e-23
3.516300000000000000e+04 4.324900000000000116e-23 7.620599999999999839e-23
3.681100000000000000e+04 3.983799999999999851e-23 8.417400000000000522e-23
3.853600000000000000e+04 3.680000000000000160e-23 9.288600000000000553e-23
4.034200000000000000e+04 3.416899999999999895e-23 1.023200000000000012e-22
4.223300000000000000e+04 3.214800000000000081e-23 1.125599999999999957e-22
4.421300000000000000e+04 3.049600000000000182e-23 1.235800000000000020e-22
4.628500000000000000e+04 2.948800000000000173e-23 1.354299999999999997e-22
4.845400000000000000e+04 2.927799999999999902e-23 1.481400000000000001e-22
5.072500000000000000e+04 3.017299999999999924e-23 1.617500000000000104e-22
5.310200000000000000e+04 3.222500000000000004e-23 1.762600000000000071e-22
5.559100000000000000e+04 3.585299999999999785e-23 1.917099999999999976e-22
5.819600000000000000e+04 4.137199999999999968e-23 2.081299999999999929e-22
6.092300000000000000e+04 4.910900000000000293e-23 2.255400000000000087e-22
6.377900000000000000e+04 5.889100000000000279e-23 2.438899999999999946e-22
6.676800000000000000e+04 7.042000000000000412e-23 2.631899999999999935e-22
6.989700000000000000e+04 8.298699999999999921e-23 2.841599999999999948e-22
7.317300000000000000e+04 9.487700000000000412e-23 3.053199999999999892e-22
7.660200000000000000e+04 1.043199999999999985e-22 3.265099999999999950e-22
8.019200000000000000e+04 1.101299999999999971e-22 3.473900000000000093e-22
8.395100000000000000e+04 1.118400000000000066e-22 3.678100000000000228e-22
8.788500000000000000e+04 1.098599999999999894e-22 3.877899999999999802e-22
9.200400000000000000e+04 1.048099999999999990e-22 4.061999999999999887e-22
9.631600000000000000e+04 9.818799999999999456e-23 4.236399999999999922e-22
1.008300000000000000e+05 9.080200000000000482e-23 4.383200000000000373e-22
1.055600000000000000e+05 8.326800000000000007e-23 4.484600000000000020e-22
1.105000000000000000e+05 7.594599999999999839e-23 4.530799999999999558e-22
1.156800000000000000e+05 6.907599999999999617e-23 4.528399999999999595e-22
1.211000000000000000e+05 6.276299999999999770e-23 4.500200000000000255e-22
1.267800000000000000e+05 5.704600000000000121e-23 4.474899999999999970e-22
1.327200000000000000e+05 5.189799999999999889e-23 4.474299999999999744e-22
1.389400000000000000e+05 4.729200000000000055e-23 4.507799999999999984e-22
1.454500000000000000e+05 4.316100000000000288e-23 4.573600000000000010e-22
1.522700000000000000e+05 3.950999999999999797e-23 4.659499999999999616e-22
1.594100000000000000e+05 3.623500000000000228e-23 4.757399999999999982e-22
1.668800000000000000e+05 3.331800000000000081e-23 4.847600000000000425e-22
1.747000000000000000e+05 3.072999999999999711e-23 4.922299999999999886e-22
1.828800000000000000e+05 2.840500000000000278e-23 4.982400000000000116e-22
1.914600000000000000e+05 2.632199999999999931e-23 5.028800000000000044e-22
2.004300000000000000e+05 2.445499999999999964e-23 5.074199999999999908e-22
2.098200000000000000e+05 2.277699999999999888e-23 5.123300000000000382e-22
2.196600000000000000e+05 2.126799999999999929e-23 5.172600000000000305e-22
2.299500000000000000e+05 1.990599999999999984e-23 5.197700000000000201e-22
2.407300000000000000e+05 1.867600000000000075e-23 5.170799999999999627e-22
2.520100000000000000e+05 1.756299999999999931e-23 5.054299999999999777e-22
2.638200000000000000e+05 1.655499999999999923e-23 4.816000000000000117e-22
2.761800000000000000e+05 1.563900000000000109e-23 4.451400000000000364e-22
2.891300000000000000e+05 1.480700000000000050e-23 3.989699999999999919e-22
3.026800000000000000e+05 1.318300000000000069e-23 3.500800000000000197e-22
3.168600000000000000e+05 1.250099999999999932e-23 3.052600000000000136e-22
3.317100000000000000e+05 1.188699999999999996e-23 2.687100000000000044e-22
3.472600000000000000e+05 1.133000000000000061e-23 2.411600000000000004e-22
3.635300000000000000e+05 1.082199999999999985e-23 2.217400000000000033e-22
3.805700000000000000e+05 1.036000000000000005e-23 2.087300000000000074e-22
3.984100000000000000e+05 9.938199999999999596e-24 2.004100000000000075e-22
4.170800000000000000e+05 9.553900000000000041e-24 1.953200000000000097e-22
4.366300000000000000e+05 9.203499999999999564e-24 1.922399999999999935e-22
4.570900000000000000e+05 8.883699999999999918e-24 1.903999999999999899e-22
4.785100000000000000e+05 8.591899999999999459e-24 1.889399999999999962e-22
5.009400000000000000e+05 8.324100000000000401e-24 1.872199999999999908e-22
5.244200000000000000e+05 8.044599999999999814e-24 1.846400000000000062e-22
5.489900000000000000e+05 7.791699999999999337e-24 1.809599999999999990e-22
5.747200000000000000e+05 7.562899999999999984e-24 1.758600000000000053e-22
6.016600000000000000e+05 7.356299999999999651e-24 1.700499999999999950e-22
6.298600000000000000e+05 7.169699999999999996e-24 1.642199999999999927e-22
6.593800000000000000e+05 7.001499999999999553e-24 1.593199999999999882e-22
6.902800000000000000e+05 6.850099999999999798e-24 1.558700000000000050e-22
7.226300000000000000e+05 6.714899999999999447e-24 1.538699999999999960e-22
7.565000000000000000e+05 6.593700000000000157e-24 1.533800000000000073e-22
7.919500000000000000e+05 6.485500000000000280e-24 1.539799999999999982e-22
8.290700000000000000e+05 6.389299999999999634e-24 1.551499999999999923e-22
8.679200000000000000e+05 6.303999999999999783e-24 1.564600000000000000e-22
9.086000000000000000e+05 6.228799999999999996e-24 1.574900000000000041e-22
9.511800000000000000e+05 6.162799999999999816e-24 1.580200000000000000e-22
9.957600000000000000e+05 6.105499999999999886e-24 1.576799999999999973e-22
1.042400000000000000e+06 6.069200000000000081e-24 1.564699999999999960e-22
1.091300000000000000e+06 6.042200000000000341e-24 1.544999999999999982e-22
1.142400000000000000e+06 6.022699999999999753e-24 1.519099999999999942e-22
1.196000000000000000e+06 6.010099999999999973e-24 1.488399999999999973e-22
1.252000000000000000e+06 6.003999999999999898e-24 1.453699999999999987e-22
1.310700000000000000e+06 6.004200000000000081e-24 1.415099999999999942e-22
1.372100000000000000e+06 6.010000000000000249e-24 1.372000000000000083e-22
1.436400000000000000e+06 6.021299999999999941e-24 1.324200000000000020e-22
1.503800000000000000e+06 6.037599999999999803e-24 1.269100000000000106e-22
1.574200000000000000e+06 6.058800000000000110e-24 1.206399999999999993e-22
1.648000000000000000e+06 6.084499999999999762e-24 1.135800000000000039e-22
1.725200000000000000e+06 6.114500000000000045e-24 1.058299999999999953e-22
1.806100000000000000e+06 6.148500000000000316e-24 9.761400000000000243e-23
1.890700000000000000e+06 6.186400000000000116e-24 8.928399999999999479e-23
1.979400000000000000e+06 6.227999999999999999e-24 8.121499999999999615e-23
2.072100000000000000e+06 6.273000000000000055e-24 7.375599999999999615e-23
2.169200000000000000e+06 6.321400000000000285e-24 6.701599999999999980e-23
2.270900000000000000e+06 6.372999999999999772e-24 6.109199999999999821e-23
2.377300000000000000e+06 6.427500000000000077e-24 5.593399999999999995e-23
2.488700000000000000e+06 6.485000000000000189e-24 5.142099999999999786e-23
2.605400000000000000e+06 6.545200000000000203e-24 4.741399999999999910e-23
2.727500000000000000e+06 6.608100000000000116e-24 4.378200000000000057e-23
2.855300000000000000e+06 6.673500000000000482e-24 4.044400000000000230e-23
2.989100000000000000e+06 6.741300000000000107e-24 3.738800000000000214e-23
3.129200000000000000e+06 6.811500000000000459e-24 3.457799999999999944e-23
3.275900000000000000e+06 6.903999999999999554e-24 3.206000000000000253e-23
3.429400000000000000e+06 7.005699999999999725e-24 2.984600000000000182e-23
3.590100000000000000e+06 7.110599999999999887e-24 2.793500000000000007e-23
3.758400000000000000e+06 7.218700000000000041e-24 2.631100000000000026e-23
3.934500000000000000e+06 7.330000000000000185e-24 2.495000000000000099e-23
4.118900000000000000e+06 7.444400000000000595e-24 2.382500000000000032e-23
4.312000000000000000e+06 7.561899999999999804e-24 2.291199999999999978e-23
4.514100000000000000e+06 7.682399999999999554e-24 2.218200000000000001e-23
4.725600000000000000e+06 7.805899999999999847e-24 2.161400000000000015e-23
4.947100000000000000e+06 7.932299999999999489e-24 2.118399999999999880e-23
5.179000000000000000e+06 8.061599999999999950e-24 2.086800000000000042e-23
5.421700000000000000e+06 8.193799999999999759e-24 2.064899999999999902e-23
5.675800000000000000e+06 8.328699999999999469e-24 2.051600000000000142e-23
5.941800000000000000e+06 8.466400000000000273e-24 2.045699999999999957e-23
6.220200000000000000e+06 8.606900000000000702e-24 2.046600000000000120e-23
6.511800000000000000e+06 8.749999999999999837e-24 2.054600000000000097e-23
6.817000000000000000e+06 8.895700000000000619e-24 2.066000000000000101e-23
7.136400000000000000e+06 9.044099999999999831e-24 2.080100000000000006e-23
7.470900000000000000e+06 9.194999999999999496e-24 2.095300000000000110e-23
7.821000000000000000e+06 9.348399999999999613e-24 2.108999999999999943e-23
8.187600000000000000e+06 9.504399999999999906e-24 2.119700000000000115e-23
8.571300000000000000e+06 9.662699999999999733e-24 2.125800000000000042e-23
8.973000000000000000e+06 9.823500000000000012e-24 2.125600000000000006e-23
9.393500000000000000e+06 9.986699999999999550e-24 2.117600000000000029e-23
9.833800000000000000e+06 1.015200000000000064e-23 2.100399999999999857e-23
1.029500000000000000e+07 1.034700000000000064e-23 2.073199999999999934e-23
1.077700000000000000e+07 1.056099999999999967e-23 2.035000000000000079e-23
1.128200000000000000e+07 1.077999999999999960e-23 1.985399999999999925e-23
1.181100000000000000e+07 1.100300000000000025e-23 1.924100000000000007e-23
1.236500000000000000e+07 1.123100000000000034e-23 1.851200000000000048e-23
1.294400000000000000e+07 1.146199999999999951e-23 1.768100000000000008e-23
1.355100000000000000e+07 1.169799999999999957e-23 1.676299999999999864e-23
1.418600000000000000e+07 1.193900000000000054e-23 1.578000000000000014e-23
1.485100000000000000e+07 1.218399999999999930e-23 1.476100000000000100e-23
1.554700000000000000e+07 1.243300000000000025e-23 1.373500000000000060e-23
1.627500000000000000e+07 1.268700000000000063e-23 1.273099999999999977e-23
1.703800000000000000e+07 1.294500000000000027e-23 1.177500000000000027e-23
1.783600000000000000e+07 1.320700000000000063e-23 1.088200000000000041e-23
1.867200000000000000e+07 1.347300000000000024e-23 1.006499999999999960e-23
1.954700000000000000e+07 1.374399999999999929e-23 9.343400000000000178e-24
2.046400000000000000e+07 1.401999999999999924e-23 8.691899999999999910e-24
2.142300000000000000e+07 1.429899999999999974e-23 8.116599999999999610e-24
2.242700000000000000e+07 1.458300000000000114e-23 7.610899999999999848e-24
2.347800000000000000e+07 1.487100000000000032e-23 7.167099999999999819e-24
2.457800000000000000e+07 1.516300000000000023e-23 6.776199999999999365e-24
2.573000000000000000e+07 1.545900000000000086e-23 6.433900000000000059e-24
2.693600000000000000e+07 1.575899999999999928e-23 6.133799999999999714e-24
2.819800000000000000e+07 1.606399999999999860e-23 5.870500000000000001e-24
2.952000000000000000e+07 1.637200000000000140e-23 5.639200000000000196e-24
3.090300000000000000e+07 1.668499999999999923e-23 5.435100000000000315e-24
3.235200000000000000e+07 1.703500000000000081e-23 5.257200000000000176e-24
3.386800000000000000e+07 1.742700000000000117e-23 5.103800000000000059e-24
3.545500000000000000e+07 1.782499999999999967e-23 4.969700000000000347e-24
3.711700000000000000e+07 1.823199999999999981e-23 4.852699999999999760e-24
3.885600000000000000e+07 1.864600000000000121e-23 4.750800000000000140e-24
4.067700000000000000e+07 1.906700000000000093e-23 4.662300000000000299e-24
4.258400000000000000e+07 1.949699999999999935e-23 4.585999999999999872e-24
4.457900000000000000e+07 1.993399999999999903e-23 4.520699999999999965e-24
4.666900000000000000e+07 2.037900000000000016e-23 4.465399999999999663e-24
4.885600000000000000e+07 2.083199999999999979e-23 4.418999999999999794e-24
5.114600000000000000e+07 2.129300000000000087e-23 4.380700000000000362e-24
5.354300000000000000e+07 2.176100000000000028e-23 4.349900000000000082e-24
5.605200000000000000e+07 2.223800000000000132e-23 4.326100000000000333e-24
5.867900000000000000e+07 2.272200000000000069e-23 4.308499999999999648e-24
6.142900000000000000e+07 2.321399999999999856e-23 4.296600000000000141e-24
6.430800000000000000e+07 2.371400000000000082e-23 4.289799999999999793e-24
6.732200000000000000e+07 2.422199999999999864e-23 4.287599999999999983e-24
7.047700000000000000e+07 2.473800000000000085e-23 4.289600000000000344e-24
7.378000000000000000e+07 2.526199999999999864e-23 4.295200000000000328e-24
7.723800000000000000e+07 2.579300000000000062e-23 4.304199999999999752e-24
8.085800000000000000e+07 2.633200000000000112e-23 4.315399999999999720e-24
8.464700000000000000e+07 2.687899999999999718e-23 4.327399999999999686e-24
8.861400000000000000e+07 2.743400000000000057e-23 4.340999999999999648e-24
9.276700000000000000e+07 2.799600000000000228e-23 4.355899999999999697e-24
9.711500000000000000e+07 2.856599999999999957e-23 4.371299999999999837e-24
1.016700000000000000e+08 2.918399999999999965e-23 4.390900000000000149e-24
1.064300000000000000e+08 2.988299999999999970e-23 4.417599999999999982e-24
1.114200000000000000e+08 3.059699999999999951e-23 4.445099999999999812e-24
1.166400000000000000e+08 3.132500000000000186e-23 4.472299999999999735e-24
1.221100000000000000e+08 3.206700000000000086e-23 4.500199999999999932e-24
1.278300000000000000e+08 3.282300000000000239e-23 4.528300000000000311e-24
1.338200000000000000e+08 3.359399999999999782e-23 4.556699999999999863e-24
1.400900000000000000e+08 3.437999999999999890e-23 4.585100000000000150e-24
1.466600000000000000e+08 3.518000000000000251e-23 4.613900000000000069e-24
1.535300000000000000e+08 3.599599999999999726e-23 4.643100000000000354e-24
1.607300000000000000e+08 3.682600000000000042e-23 4.672799999999999994e-24
1.682600000000000000e+08 3.767200000000000060e-23 4.703100000000000184e-24
1.761500000000000000e+08 3.853199999999999743e-23 4.734099999999999912e-24
1.844000000000000000e+08 3.940900000000000027e-23 4.765899999999999638e-24
1.930400000000000000e+08 4.029999999999999977e-23 4.798800000000000005e-24
2.020900000000000000e+08 4.120700000000000216e-23 4.832699999999999817e-24
2.115600000000000000e+08 4.213000000000000157e-23 4.867799999999999993e-24
2.214800000000000000e+08 4.306800000000000075e-23 4.904200000000000257e-24
2.318600000000000000e+08 4.402300000000000007e-23 4.942100000000000058e-24
2.427200000000000000e+08 4.499299999999999916e-23 4.981299999999999947e-24
2.541000000000000000e+08 4.597999999999999838e-23 5.022099999999999831e-24
2.660100000000000000e+08 4.698300000000000050e-23 5.064499999999999711e-24
2.784800000000000000e+08 4.800199999999999964e-23 5.108500000000000321e-24
2.915300000000000000e+08 4.903799999999999891e-23 5.154100000000000192e-24
3.051900000000000000e+08 5.009099999999999832e-23 5.201399999999999783e-24
3.194900000000000000e+08 5.120200000000000233e-23 5.254399999999999817e-24
3.344700000000000000e+08 5.247999999999999835e-23 5.323599999999999988e-24
3.501400000000000000e+08 5.378699999999999667e-23 5.395299999999999877e-24
3.665500000000000000e+08 5.512400000000000041e-23 5.469599999999999942e-24
3.837300000000000000e+08 5.649100000000000370e-23 5.546500000000000183e-24
4.017100000000000000e+08 5.788900000000000379e-23 5.625900000000000142e-24
4.205400000000000000e+08 5.931800000000000066e-23 5.708000000000000002e-24
4.402500000000000000e+08 6.078000000000000056e-23 5.792600000000000313e-24
4.608800000000000000e+08 6.227500000000000349e-23 5.879899999999999790e-24
4.824800000000000000e+08 6.380399999999999494e-23 5.969200000000000364e-24
5.051000000000000000e+08 6.536799999999999565e-23 6.061500000000000011e-24
5.287700000000000000e+08 6.696800000000000288e-23 6.156199999999999651e-24
5.535500000000000000e+08 6.860500000000000210e-23 6.253500000000000202e-24
5.794900000000000000e+08 7.028000000000000232e-23 6.353299999999999736e-24
6.066500000000000000e+08 7.199400000000000077e-23 6.455700000000000180e-24
6.350800000000000000e+08 7.374799999999999470e-23 6.560499999999999884e-24
6.648500000000000000e+08 7.554499999999999935e-23 6.667800000000000039e-24
6.960100000000000000e+08 7.738500000000000295e-23 6.777599999999999912e-24
7.286300000000000000e+08 7.927000000000000000e-23 6.889699999999999319e-24
7.627700000000000000e+08 8.120099999999999950e-23 7.004400000000000372e-24
7.985200000000000000e+08 8.318200000000000215e-23 7.121399999999999490e-24
8.359500000000000000e+08 8.521299999999999622e-23 7.240900000000000529e-24
8.751200000000000000e+08 8.729699999999999693e-23 7.362900000000000551e-24
9.161400000000000000e+08 8.943800000000000501e-23 7.487299999999999831e-24
9.590700000000000000e+08 9.163699999999999419e-23 7.614199999999999564e-24
